Avr_L: 20.9228    Avr_b: 6.2143   Avr_Chroma: 9.5369 
Avr_L: 12.7249    Avr_b: -0.5506   Avr_Chroma: 5.7499 
Avr_L: 20.9407    Avr_b: 6.1569   Avr_Chroma: 9.5902 
Avr_L: 13.3047    Avr_b: -0.9409   Avr_Chroma: 6.1670 
Avr_L: 14.1398    Avr_b: -1.1141   Avr_Chroma: 6.4272 
Avr_L: 13.5422    Avr_b: -1.0467   Avr_Chroma: 6.2428 
Avr_L: 12.9754    Avr_b: -0.6881   Avr_Chroma: 5.8772 
Avr_L: 12.9863    Avr_b: -0.5774   Avr_Chroma: 6.0818 
Avr_L: 13.1461    Avr_b: -0.3568   Avr_Chroma: 6.0197 
Avr_L: 13.2907    Avr_b: 2.9842   Avr_Chroma: 6.9787 
Avr_L: 14.4937    Avr_b: 2.5724   Avr_Chroma: 6.9669 
Avr_L: 13.9380    Avr_b: 3.8969   Avr_Chroma: 8.4957 
Avr_L: 15.2926    Avr_b: 2.3005   Avr_Chroma: 7.0428 
Avr_L: 14.9486    Avr_b: 3.2058   Avr_Chroma: 8.5410 
Avr_L: 15.9558    Avr_b: 2.0779   Avr_Chroma: 6.9966 
Avr_L: 15.6525    Avr_b: 3.0766   Avr_Chroma: 8.7501 
Avr_L: 16.0974    Avr_b: 2.0694   Avr_Chroma: 6.8946 
Avr_L: 15.4467    Avr_b: 3.4179   Avr_Chroma: 8.7719 
Avr_L: 16.3528    Avr_b: 2.0954   Avr_Chroma: 7.4806 
Avr_L: 15.4181    Avr_b: 3.0490   Avr_Chroma: 8.8613 
Avr_L: 16.0594    Avr_b: 2.3758   Avr_Chroma: 7.1396 
Avr_L: 15.3720    Avr_b: 3.7063   Avr_Chroma: 9.0259 
Avr_L: 17.3922    Avr_b: 4.9373   Avr_Chroma: 9.2141 
Avr_L: 15.7108    Avr_b: 3.7214   Avr_Chroma: 8.9092 
Avr_L: 18.4659    Avr_b: 4.7957   Avr_Chroma: 9.4519 
Avr_L: 19.6173    Avr_b: 4.7086   Avr_Chroma: 9.5611 
Avr_L: 20.9272    Avr_b: 4.0015   Avr_Chroma: 9.4499 
Avr_L: 20.8741    Avr_b: 4.4616   Avr_Chroma: 9.7873 
Avr_L: 20.1618    Avr_b: 4.3872   Avr_Chroma: 9.6317 
Avr_L: 19.0086    Avr_b: 4.4991   Avr_Chroma: 9.5499 
